Poço	Beira Litoral islands	 Portugal
Poel	Baltic Sea	 Germany
Pohnpei	Senyavin Islands, Micronesia	 Federated States of Micronesia
Point au Fer	 Louisiana	 United States
Point of Cedars	 Delaware	 United States
Pollopel	Hudson River,  New York	 United States
Poker Hill	 Arkansas	 United States
Polyaigos	Cyclades	 Greece
Pomham	 Rhode Island	 United States
Pomona		 Namibia
Ponui	Hauraki Gulf	 New Zealand
Ponza	Pontine Islands	 Italy
Pooley	 British Columbia	 Canada
Popasquash	 Vermont	 United States
Popes	New Bedford Harbor,  Massachusetts	 United States
Poplar	Tygart Valley River,  West Virginia	 United States
Porcher	 British Columbia	 Canada
Poros	Saronic Islands	 Greece
Port Hamilton		 South Korea
Port	Islands of Gdańsk	 Poland
Portage	Mississippi River,  Missouri	 United States
Portage	Georgian Bay  Ontario	 Canada
Portage	 Washington	 United States
Portland	British Isles	 United Kingdom
Porto Santo	Madeira Islands	 Portugal
Possession		 Namibia
Potato	Severn Sound  Ontario	 Canada
Potato	 Rhode Island	 United States
Potvin	French River  Ontario	 Canada
Pourewa	Tolaga Bay	 New Zealand
Poveglia	Venice	 Italy
Powell	South Orkney Islands	Claimed by:
 United Kingdom as part of the  Falkland Islands and by
 Argentina
Prairie Point Towhead	Mississippi River,  Arkansas	 United States
Prall's	Arthur Kill,  New York	 United States
Prangli	Gulf of Finland	 Estonia
Premuda	Adriatic Sea	 Croatia
Prescott	 Nunavut	 Canada
Prevlaka	Bay of Kotor Islands	 Montenegro
Price	 British Columbia	 Canada
Price	 Alabama	 United States
Prickley Pear	 Delaware	 United States
Príncipe	Gulf of Guinea	 São Tomé and Príncipe
Prince	 Alabama	 United States
Prince Charles	Queen Elizabeth Islands,  Nunavut	 Canada
Prince Edward	 Prince Edward Island	 Canada
Prince Patrick	 Northwest Territories	 Canada
Prince of Wales	 British Columbia	 Canada
Princess Royal	 British Columbia	 Canada
Prins Karls Forland	Svalbard	 Norway
Procida	Flegree Islands	 Italy
Profit	Mississippi River,  Louisiana	 United States
Protection	 Washington	 United States
Providencia	 San Andrés y Providencia	 Colombia
Providence	 Vermont	 United States
Province	 Vermont	 United States
Prudence	Narragansett Bay,  Rhode Island	 United States
Pruetts	 Alabama	 United States
Pruitt	 Arkansas	 United States
Prvić	Adriatic Sea	 Croatia
Pryor	Ohio River,  Kentucky	 United States
Psara	Greek Archipelago	 Greece
Psathoura	Northern Sporades	 Greece
Pserimos	Dodecanese	 Greece
Psili	Saronic Islands	 Greece
Puerto Rico 	Greater Antilles	 United States
Puffin		 Ireland
Puffin		 Wales
Puffin		 Iceland
Puffin	 Alaska	 United States
Puffin	 Newfoundland and Labrador	 Canada
Puget	Columbia River,  Washington	 United States
Puka-Puka	Disappointment Islands,  Tuamotus,  French Polynesia	 France
Pukapuka	Cook Islands	 New Zealand
Pukarua	 Tuamotus,  French Polynesia	 France
Pulau Adonara	Malay Archipelago	 Indonesia
Pulau Alor	Malay Archipelago	 Indonesia
Pulau Aman	 Penang	 Malaysia
Pulau Atauro	Malay Archipelago	 East Timor
Pulau Besar	 Malacca	 Malaysia
Pulau Besar	 Johor	 Malaysia
Pulau Betong	 Penang	 Malaysia
Pulau Carey	 Selangor	 Malaysia
Pulau Galang	Riau Archipelago	 Indonesia
Pulau Gedung	 Johor	 Malaysia
Pulau Indah	 Selangor	 Malaysia
Pulau Jaco	Malay Archipelago	 East Timor
Pulau Ketam	 Selangor	 Malaysia
Pulau Kisar	Malay Archipelago	 Indonesia
Pulau Klang	 Selangor	 Malaysia
Pulau Kombe	Malay Archipelago	 Indonesia
Pulau Lomblen	Malay Archipelago	 Indonesia
Pulau Melaka	 Malacca	 Malaysia
Pulau Obira	Malay Archipelago	 Indonesia
Pulau Pantar	Malay Archipelago	 Indonesia
Pulau Payar	 Kedah	 Malaysia
Pulau Pemanggil	 Johor	 Malaysia
Pulau Rawa	 Johor	 Malaysia
Pulau Romang	Malay Archipelago	 Indonesia
Pulau Roti	Malay Archipelago	 Indonesia
Pulau Semau	Malay Archipelago	 Indonesia
Pulau Sibu	 Johor	 Malaysia
Pulau Solor	Malay Archipelago	 Indonesia
Pulau Tengah	 Johor	 Malaysia
Pulau Tenggol		 Malaysia
Pulau Tiga	 Sabah	 Malaysia
Pulau Tikus	 Penang	 Malaysia
Pulau Tinggi	 Johor	 Malaysia
Pulau Wetar		 Indonesia
Pullen	 New Jersey	 United States
Puná	Gulf of Guayaquil	 Ecuador
Pulincunnu	Pamba River, Kerala	 India
Psyttaleia	Saronic Islands	 Greece
Pyramid	 Nevada	 United States
Qabre Nakhoda	Persian Gulf	 Iran
Qaruh	Persian Gulf	 Kuwait
Qeshm	Persian Gulf	 Iran
Quadra	Discovery Islands,  British Columbia	 Canada
Quail	Lyttelton Harbour	 New Zealand
Quarry	Severn Sound  Ontario	 Canada
Queneska	 Vermont	 United States
Query	Mikkelsen Bay, Antarctica	
Quilaluia	Quirimbas Archipelago	 Mozambique
Quirimba	Quirimbas Archipelago	 Mozambique
Quisiva	Quirimbas Archipelago	 Mozambique
Quoin	Torres Strait Islands,  Queensland	 Australia
Rab		 Croatia
Rabbit	There are four Rabbit islands in NZ, the best known is in Tasman Bay	 New Zealand
Rabbit	Lower Lough Erne	 Ireland
Rabbit		 Lebanon
Rabbit	Calcasieu Lake,  Louisiana	 United States
Rabbit	Georgian Bay,  Ontario	 Canada
Rabbit	Mississippi River,  Mississippi	 United States
Racoon	 Louisiana	 United States
Ragged	Lake Winnipesaukee,  New Hampshire	 United States
Ragged	 Nunavut	 Canada
Rakino	Hauraki Gulf	 New Zealand
Raiatea	Windward Islands, Society Islands,  French Polynesia	 Overseas Lands of France
Rainsford	Boston Harbor,  Massachusetts	 United States
Raippaluoto	Ostrobothnia	 Finland
Rakahanga	Cook Islands	 Cook Islands
Ram Island	Stonington, Connecticut	 United States
Rambutyo	Admiralty Islands	 Papua New Guinea
Ramea	 Newfoundland and Labrador	 Canada
Ramree		 Myanmar
Ramshead	Lake Mead,  Nevada	 United States
Randall's	East River,  New York	 United States
Randolph	Grand Bay,  New Brunswick	 Canada
Random	 Newfoundland and Labrador	 Canada
Rangiroa	Palliser Islands,  Tuamotus,  French Polynesia	 France
Rangitata	Rangitata River	 New Zealand
Rangitoto	Hauraki Gulf	 New Zealand
Raoul	Kermadec Islands	 New Zealand
Raroia	 Tuamotus,  French Polynesia	 France
Rarotonga	Cook Islands	 Cook Islands
Raspberry	Mississippi River,  Minnesota	 United States
Raspberry	Kodiak Archipelago,  Alaska	 United States
Rat	Rat Islands group of the Aleutian Islands,  Alaska	 United States
Rat	City Island Harbor,  New York	 United States
Rathlin	Northern Ireland	 United Kingdom
Rathlin O'Birne		 Ireland
Rato	Estremadura islands	 Portugal
Ile aux Rats	Cosmoledo atoll	 Seychelles
Rattlesnake	Clear Lake,  California	 United States
Rattlesnake	Okanagan Lake,  British Columbia	 Canada
Rattlesnake	Lake Winnipesaukee,  New Hampshire	 United States
Ravenga	Banks Islands	 Vanuatu
Île de Ré	Pertuis d'Antioche	 France
Reao	 Tuamotus,  French Polynesia	 France
Rearlaplap	Arno Atoll	 Marshall Islands
Rebbenesøy	Karlsøy and Tromsø	 Norway
Ile aux Récifs	Inner Islands	 Seychelles
Reclaimed	Inner Islands	 Seychelles
Red Rock	San Francisco Bay,  California	 United States
Redbud	Susquehanna River,  Pennsylvania	 United States
Redhead	Lake Winnipesaukee,  New Hampshire	 United States
Redman Point Bar	Mississippi River,  Arkansas and  Tennessee	 United States
Redonda	Lesser Antilles	 Antigua and Barbuda
Reedy	Delaware River,  Delaware	 United States
Reichenau	Lake Constance	 Germany
Reindeer	Lake Winnipeg,  Manitoba	 Canada
Reinøya	Karlsøy and Tromsø	 Norway
Rema	Lake Tana	 Ethiopia
Rémire	Amirante Islands	 Seychelles
Renaissance Island	 Aruba	 Kingdom of the Netherlands
René-Levasseur	Manicouagan Reservoir,  Quebec	 Canada
Rennell	Rennell and Bellona Province, Solomon Islands	 Solomon Islands
Rennesøy	Ryfylke Islands, Rogaland	 Norway
Residence	St. Joseph's Atoll	 Seychelles
Resolution	 Nunavut	 Canada
Resolution		 New Zealand
Resource Island	St. Joseph's Atoll	 Seychelles
Revillagigedo	Alexander Archipelago,  Alaska	 United States
Rharbi	Kerkenna Islands	 Tunisia
Rhineia	Cyclades	 Greece
Rhodes	Dodecanese	 Greece
Rice	Lost Lake,  Louisiana	 United States
Rikers	Upper East River,  New York	 United States
Rincah		 Indonesia
Ringvassøy	Karlsøy and Tromsø	 Norway
Ripapa	Lyttelton Harbour	 New Zealand
Roaninish	County Donegal	 Ireland
Roanoke	Outer Banks,  North Carolina	 United States
Roastbeef		 Namibia
Robben	Table Bay	 South Africa
Robert	South Shetland Islands	Claimed by:
Argentine Antarctica,  Argentina,
 Antártica Chilena Province of  Chile, and
 British Antarctic Territory of the United Kingdom
Isla Robertson	South Orkney Islands	Claimed by the: United Kingdom as part of the  Falkland Islands and by
 Argentina
Robertson	Cumberland River,  Tennessee	 United States
Robertson	Tygart Valley River,  West Virginia	 United States
Robins	Peconic Bay,  New York	 United States
Robinson Crusoe	Juan Fernández Islands	 Chile
Roche Babri	Inner Islands	 Seychelles
Roche Bouquet	Inner Islands	 Seychelles
Roche Canon	Inner Islands	 Seychelles
Roche Du Sud	Inner Islands	 Seychelles
Roche Grande Maman	Inner Islands	 Seychelles
Roche Tortue	Inner Islands	 Seychelles
Rocher Des Oiseaux		 Mauritius
Ile Roches		 Mauritius
Rock	Willamette River,  Oregon	 United States
Rock	Green Bay,  Wisconsin	 United States
Rockabill		 Ireland
Rockall	North Atlantic	 United Kingdom
Roderick	 British Columbia	 Canada
Roi-Namur	Kwajalein Atoll, Ralik Chain	 Marshall Islands
Ilhéu das Rólas	Gulf of Guinea	 São Tomé and Príncipe
Rolvsøya		
Rømø	North Frisian Islands	 Germany
Romsø	Great Belt	 Denmark
Île Ronde		 Mauritius
Île Ronde	Inner Islands	 Seychelles
Rondeau	Ohio River,  Kentucky	 United States
Rongelap Atoll	Ralik Chain	 Marshall Islands
Rongerik Atoll	Kwajalein Atoll, Ralik Chain	 Marshall Islands
Roosevelt	East River,  New York	 United States
Rose	Georgian Bay,  Ontario	 Canada
Ross		Antarctica
Ross	Willamette River,  Oregon	 United States
Ross	Allegheny River,  Pennsylvania	 United States
Rosscor	Lower Lough Erne	 Ireland
Røst	Lofoten	 Norway
Rostam	Persian Gulf	 Iran
R. Thompson's	Allegheny River,  Pennsylvania	 United States
Rotoroa	Hauraki Gulf	 New Zealand
Rottumeroog	Eemsmond,  Groningen	 Netherlands
Rottumerplaat	Eemsmond,  Groningen	 Netherlands
Rotuma		 Fiji
Rough	Lower Lough Erne	 Ireland
Rough	Solway Firth	 Scotland
Round	Krenitzin Islands subgroup of the Fox Islands group of the Aleutian Islands,  Alaska	 United States
Round	Straits of Mackinac,  Michigan	 United States
Round	Mississippi Sound,  Mississippi	 United States
Round	Lake Winnipesaukee,  New Hampshire	 United States
Rousay	The North Isles,  Orkney Islands	 Scotland
Rowa	Banks Islands	 Vanuatu
Rowett	South Shetland Islands	Claimed by Argentine Antarctica,  Argentina,  Antártica Chilena Province of  Chile, and  British Antarctic Territory of the United Kingdom
Rowley	Queen Elizabeth Islands,  Nunavut	 Canada
Isle Royale	Lake Superior,  Michigan	 United States
Rozenburg	 South Holland	 Netherlands
Ruapuke		 New Zealand
Rubud Al Gharbiyah	Hawar Islands	 Bahrain
Rubud Al Sharqiyah	Hawar Islands	 Bahrain
Ruden	 Mecklenburg-Vorpommern	 Germany
ostrov Rudolfa	Franz Josef Land	 Russia
Rügen	 Mecklenburg-Vorpommern	 Germany
Rugged	South Shetland Islands	Claimed by Argentine Antarctica,  Argentina,  Antártica Chilena Province of  Chile, and  British Antarctic Territory of the United Kingdom
Ruhnu	Gulf of Riga	 Estonia
Rùm	Small Isles of the Inner Hebrides	 Scotland
Rush	Mississippi River,  Iowa	 United States
Rusk Holm	The North Isles,  Orkney Islands	 Scotland
Russell	Lake Huron  Ontario	 Canada
Russel	 Nunavut	 Canada
Russel	St. Clair River,  Michigan	 United States
Russell[disambiguation needed]	 Queensland	 Australia
Rysa Little	The South Isles, Orkney Islands	 Scotland
Saaremaa	West Estonian Archipelago; Baltic Sea	 Estonia
Saarnaki laid	Väinameri Sea	 Estonia
Saba 	Lesser Antilles	 Netherlands
Cayo Sabinal	Greater Antilles	 Cuba
Sable	 Nova Scotia	 Canada
Sabrina	Balleny Islands	Ross Dependency,  New Zealand
Sabula	 Iowa	 United States
Saddle	South Orkney Islands	Claimed by:
 the United Kingdom as part of the  Falkland Islands and by
 Argentina
Safra	Alentejo islands	 Portugal
Saint Agnes	Isles of Scilly	 United Kingdom
Saint Anastasia	Black Sea	 Bulgaria
Saint Andrews	Admiralty Islands	 Papua New Guinea
Saint-Barthélemy	Lesser Antilles	 France
Saint Catherine	Susquehanna River,  Maryland	 United States
Saint Catherine	Potomac River,  Maryland	 United States
Saint Clement's	Potomac River,  Maryland	 United States
Saint Croix	 United States Virgin Islands, Lesser Antilles	 United States
Saint Croix	Saint Croix River,  Maine	 United States
Saint Cyicus	Black Sea	 Bulgaria
Saint Eustratius		 Greece
Saint George	Potomac River,  Maryland	 United States
Saint Giles	Lesser Antilles	 Trinidad and Tobago
Saint Ivan	Black Sea	 Bulgaria
Saint Helena 		 British overseas territory of  Saint Helena, Ascension and Tristan da Cunha
St. Helena Island (Maryland)	 Maryland	 United States
Saint Helena	Straits of Mackinac,  Michigan	 United States
Saint Helena	Sea Islands,  South Carolina	 United States
Saint Helena	Little Round Bay,  Maryland	 United States
Île Saint-Honorat	Lérins Islands	 France
Saint Helen's	St. Lawrence River,  Quebec	 Canada
Saint John	 United States Virgin Islands, Lesser Antilles	 United States
Saint Johns	Missouri River,  Missouri	 United States
Saint Joseph	 Ontario	 Canada
Saint Kitts	Lesser Antilles	 Saint Kitts and Nevis
Saint Lawrence	Bering Sea,  Alaska	 United States
Saint Lucia	Lesser Antilles	 Saint Lucia
Saint Margaret	Potomac River,  Maryland	 United States
Île Sainte-Marguerite	Lérins Islands	 France
Saint Martin	Lesser Antilles	Divided between:
 France and
 Kingdom of the Netherlands
Saint Martin	Otago Harbour	 New Zealand
Saint Martin's	Isles of Scilly	 United Kingdom
St. Mary's	Isles of Scilly	 United Kingdom
Saint Matthew	Bering Sea,  Alaska	 United States
St. Maurice Towhead	Mississippi River, Louisiana	 United States
Saint Paul	 Nova Scotia	 Canada
Saint Paul	Pribilof Islands,  Alaska	 United States
Île Saint-Paul	 French Southern Territories, Indian Ocean	 France
Saint Peter	Black Sea	 Bulgaria
Saint Pierre	Manokin River,  Maryland	 United States
Saint Simons	 Georgia	 United States
Saint Thomas	 United States Virgin Islands, Lesser Antilles	 United States
Saint Vincent	Lesser Antilles	 Saint Vincent and the Grenadines
Saint Vincent	 Florida	 United States
Sakhalin	North Pacific,  Sakhalin Oblast	 Russia
Salamina	Saronic Islands	 Greece
Salawati	Raja Ampat Islands	 Indonesia
Salina	Aeolian Islands	 Italy
Salisbury	 Nunavut	 Canada
Salsette	Maharashtra	 India
Saltholm	Oresund	 Denmark/ Sweden
Saltspring	Gulf Islands,  British Columbia	 Canada
Samalga	Fox Islands group of the Aleutian Islands,  Alaska	 United States
Samar	Visayas	 Philippines
Samhah	Socotra	 Yemen
Samos Island	Beira Litoral Islands	 Portugal
Samos	Dodecanese	 Greece
Samothraki		 Greece
Samphrey	 Shetland Islands	 Scotland
Sampson	Pleasant Bay, Cape Cod,  Massachusetts	 United States
Samsø	Kattegat	 Denmark
Samson	Isles of Scilly	 United Kingdom
San Andrés	 San Andrés y Providencia	 Colombia
San Benedicto	Revillagigedo Islands,  Colima	 Mexico
San Benitos		 Mexico
San Clemente Island	Channel Islands of California,  California	 United States
San Cristobal	Solomon Islands	 Solomon Islands
San José	 Baja California Sur	 Mexico
San Jose	 Texas	 United States
San Juan	San Juan Islands,  Washington	 United States
San Martiño	 Galicia	 Spain
San Miguel	Channel Islands of California,  California	 United States
San Nicolas	Channel Islands of California,  California	 United States
San Pietro	 Sardinia	 Italy
San Salvador	The Bahamas	 Bahamas
Sanak	Sanak Islands, Gulf of Alaska,  Alaska	 United States
Sand Cay	Spratley Islands	Disputed between:
 China,
 Republic of China,
 Vietnam,
 Brunei,
 Philippines, and
 Malaysia
Sand	Ohio River,  Kentucky	 United States
Sand	 Hawaii	 United States
Sanday	The North Isles,  Orkney Islands	 Scotland
Sandoy	 Faroe Islands	 Denmark
Sandy	Georgian Bay,  Ontario	 Canada
Sandy	Nanticoke River,  Maryland	 United States
Sandy Point	 Newfoundland and Labrador	 Canada
Sandy Point	Sinepuxent Bay,  Maryland	 United States
Sannak	Fox Islands group of the Aleutian Islands,  Alaska	 United States
Sans Souci	Georgian Bay  Ontario	 Canada
Santa Ana	Solomon Islands	 Solomon Islands
Santa Barbara	Channel Islands of California,  California	 United States
Santa Catalina	Channel Islands of California,  California	 United States
Santa Clara	Juan Fernández archipelago, Chile	 Chile
Santa Cruz	Channel Islands of California,  California	 United States
Santa Isabel	Solomon Islands	 Solomon Islands
Santa Margarita	 Baja California Sur	 Mexico
Santa Maria	 Azores	 Portugal
Santa Rosa	Channel Islands of California,  California	 United States
Santa Rosa	 Florida	 United States
Santorini	Cyclades	 Greece
São Brás	Alentejo islands	 Portugal
São Jorge	 Azores	 Portugal
São Miguel	 Azores	 Portugal
São Tomé	Gulf of Guinea	 São Tomé and Príncipe
Saona Island	Antilles	 Dominican Republic
Sardinia 		 Italy
Saria		 Greece
Sark 	Channel Islands	 Guernsey
Saturna	Gulf Islands,  British Columbia	 Canada
Saunders	 Falkland Islands	 United Kingdom
Sauvie	Columbia River,  Oregon	 United States
Savage	Near Islands group of the Aleutian Islands,  Alaska	 United States
Savai'i	Samoan Islands	 Samoa
Savary	Georgia Straight,  British Columbia	 Canada
Sawyer	Mississippi River, Minnesota	 United States
Sazan	Bay of Vlorë	 Albania
Scarecrow	 Michigan	 United States
Scharhörn	North Sea	 Germany
Schiermonnikoog	West Frisian Islands	 Netherlands
Schmidt	Severnaya Zemlya, Krasnoyarsk Krai	 Russia
Schoinoussa	Cyclades	 Greece
School	Platte River,  Nebraska	 United States
Schouwen-Duiveland	 Zeeland	 Netherlands
Scilly	Windward Islands, Society Islands,  French Polynesia	 Overseas Lands of France
Scott		Ross Dependency,  New Zealand
Scott	Potomac River,  Maryland	 United States
Scotts	Kanawha River,  West Virginia	 United States
Scout	Tygart Valley River,  West Virginia	 United States
Sea	Fraser River,  British Columbia	 Canada
Seal	South Shetland Islands	Claimed by:
Argentine Antarctica,  Argentina,
 Antártica Chilena Province of  Chile, and
 British Antarctic Territory of the United Kingdom
Sealion	 Falkland Islands	 United Kingdom
Sebatik	 Sabah	 Indonesia and  Malaysia
Secretary		 New Zealand
Sedanka	Fox Islands group of the Aleutian Islands,  Alaska	 United States
Seguam	Andreanof Islands group of the Aleutian Islands,  Alaska	 United States
Segula	Rat Islands group of the Aleutian Islands,  Alaska	 United States
Seil	Slate Islands of the Inner Hebrides	 Scotland
Seiland	Finnmark	 Norway
Île de Sein	Atlantic Ocean	 France
Sejerø	Kattegat	 Denmark
Selaön	Lake Mälaren	 Sweden
Selden	Potomac River,  Maryland	 United States
Selvagem Grande	Savage Islands group of the  Madeira Islands	 Portugal
Selvagem Pequena	Savage Islands group of the  Madeira Islands	 Portugal
Semisopochnoi	Rat Islands group of the Aleutian Islands,  Alaska	 United States
Semyonovsky	New Siberian Islands	 Russia
Senja	Troms	 Norway
Serifos	Cyclades	 Greece
Seven	Cheat River,  West Virginia	 United States
Seven Mile	Jersey Shore,  New Jersey	 United States
Severny	Novaya Zemlya, Arkhangelsk Oblast	 Russia
Shackleford	 North Carolina	 United States
Shanaghy	Upper Lough Erne	 Ireland
Shandrew	Mississippi River,  Illinois	 United States
Shapinsay	The North Isles,  Orkney Islands	 Scotland
Sharp	Georgian Bay,  Ontario	 Canada
Sharp		 Hong Kong
Sharpes	Chesapeake Bay,  Maryland	 United States
Swan	Chesapeake Bay,  Maryland	 United States
Sharpshin	Potomac River,  Maryland	 United States
Shatvar	Persian Gulf	 Iran
Shaw	San Juan Islands,  Washington	 United States
Shawanaga	Georgian Bay,  Ontario	 Canada
Sheek's	St. Lawrence Seaway,  Ontario	 Canada
Shell		 Wales
Shell	 Florida	 United States
Shell	 Louisiana	 United States
Shelldrake	Brockanorton Bay,  Maryland	 United States
Shemya	Semichi Islands cluster in the Near Islands group of the Aleutian Islands,  Alaska	 United States
Shengshan	Zhoushan Archipelago	 China
Shenick		 Ireland
Shepherds	Potomac River,  Maryland	 United States
Sherbo	Atlantic Ocean	 Sierra Leone
Sherkin	Islands of Roaringwater Bay, County Cork	 Ireland
Sherose	 Nova Scotia	 Canada
Sherwin	Potomac River,  Maryland	 United States
Shiashkotan	Kuril Islands,  Sakhalin Oblast	 Russia
Shif	Persian Gulf	 Iran
Shikinejima	Izu Islands	 Japan
Shikoku	Japanese archipelago	 Japan
Shikotan	Kuril Islands,  Sakhalin Oblast	 Russia, claimed by  Japan
Shimoji	Miyako Islands part of the Sakishima Islands part of the Ryukyu Islands	 Japan
Ship	Gulf Coast,  Mississippi	 United States
Ship	 Newfoundland and Labrador	 Canada
Shippingport	Ohio River,  Kentucky	 United States
Shoe	Beaver Island archipelago, Lake Michigan,  Michigan	 United States
Shomali	Persian Gulf	 Iran
Shooters	Newark Bay,  New Jersey	 United States
Shortland	Shortland Islands	 Solomon Islands
Shreves Bar	Mississippi River, Louisiana	 United States
Shumshu	Kuril Islands,  Sakhalin Oblast	 Russia
Shuna	Slate Islands	 Scotland
Shuwaikh	Kuwait Bay	 Kuwait
Sicily 		 Italy
Sido		 South Korea
Sifnos	Cyclades	 Greece
Signy	South Orkney Islands	Claimed by the United Kingdom as part of the  Falkland Islands and by  Argentina
Sijiao Island	Zhoushan Archipelago	 China
Sikaiana	Solomon Islands	 Solomon Islands
Sikinos	Cyclades	 Greece
Silba	Adriatic Sea	 Croatia
Silmido	Yellow Sea	 South Korea
Simushir	Kuril Islands,  Sakhalin Oblast	 Russia
Sinclair	Great Barrier Reef,  Queensland	 Australia
Sinclair's Island		 Namibia
Sin Cowe	Spratley Islands	Disputed between:
 China,
 Republic of China,
 Vietnam,
 Brunei,
 Philippines, and
 Malaysia
Sindo	Yellow Sea	 South Korea
Singapore		 Singapore
Sinjido		 South Korea
Sint Eustatius 	Lesser Antilles	 Netherlands
Siø	Islands of the waters south of Funen	 Denmark
Šipan	Elaphiti Islands	 Croatia
Sipson	Pleasant Bay, Cape Cod,  Massachusetts	 United States
Sipson Meadow	Pleasant Bay, Cape Cod,  Massachusetts	 United States
Sir Bani Yas	Persian Gulf	 United Arab Emirates
Sirri	Persian Gulf	 Iran
Sitrah	Persian Gulf	 Bahrain
Siu A Chau	Soko Islands,  Hong Kong	 China
Sixmile	Allegheny River  Pennsylvania	 United States
Sixmile	Ohio River,  Kentucky	 United States
Sjaelland		 Denmark
Sjumansholmen	Southern Gothenburg Archipelago	 Sweden
Skantzoura	Sporades	 Greece
Skarø	Islands of the waters south of Funen	 Denmark
Skellig Michael	Skellig Islands	 Ireland
Skiathos	Sporades	 Greece
Skogerøy		 Norway
Skopelos	Sporades	 Greece
Skraeling	 Nunavut	 Canada
Skull	 British Columbia	 Canada
Skúvoy	 Faroe Islands	 Denmark
Isle of Skye	Inner Hebrides	 Scotland
Skyros	Sporades	 Greece
Slate	Slate Islands, Lake Superior,  Ontario	 Canada
Slim	Mississippi River,  Missouri	 United States
Slim	Ohio River,  Kentucky	 United States
Slipper		 New Zealand
Slotsholmen	Copenhagen Harbour	 Denmark
Smaller Bent	Persian Gulf	 Iran
Smaojlovich	Sedov Archipelago of Severnaya Zemlya, Krasnoyarsk Krai	 Russia
Smith	Chesapeake Bay,  Maryland	 United States
Smith	San Juan Islands,  Washington	 United States
Smith	South Shetland Islands	Claimed by:
Argentine Antarctica,  Argentina,
 Antártica Chilena Province of  Chile, and
 British Antarctic Territory of the United Kingdom
Smith	Kankakee River,  Illinois	 United States
Smokehouse	Lake Huron,  Ontario	 Canada
Smøla		 Norway
Smooth	Georgian Bay,  Ontario	 Canada
Snake	Black Sea	 Ukraine
Snake	Lake Simcoe,  Ontario	 Canada
Snake	Saint Lawrence River,  Ontario	 Canada
Snake	Fishing Bay,  Maryland	 United States
Snake	Patuxent River,  Maryland	 United States
Snake	Potomac River,  Maryland	 United States
Snake	Susquehanna River,  Maryland	 United States
Snake	Georgian Bay,  Ontario	 Canada
Snape	Belcher Islands group in Hudson Bay,  Nunavut	 Canada
Snow	South Shetland Islands	Claimed by:
Argentine Antarctica,  Argentina,
 Antártica Chilena Province of  Chile, and
 British Antarctic Territory of the United Kingdom
Soay	Inner Hebrides	 Scotland
Soay	St. Kilda group of the Outer Hebrides	 Scotland
Sobieszewo	Islands of Gdańsk	 Poland
Sodo	Port Hamilton	 South Korea
Solomons	Patuxent River,  Maryland	 United States
Solomons Lump	Kedges Straits,  Maryland	 United States
Socorro	Revillagigedo Islands,  Colima	 Mexico
Socotra	Socotra	 Yemen
Solovetsky	Solovetsky Islands	 Russia
Šolta	Adriatic Sea	 Croatia
Somerset	 Bermuda	 United Kingdom
Somerset	 Nunavut	 Canada
Sondre Kvaløy		 Norway
Sonora	 British Columbia	 Canada
Sørøya	Finnmark	 Norway
Sotra	Hordaland	 Norway
Sound Gruney	 Shetland Islands	 Scotland
South	Jason Islands of the  Falkland Islands	 United Kingdom
South		 New Zealand
South Bass	Bass Islands,  Ohio	 United States
South Beach	Cape Cod,  Massachusetts	 United States
South Brother	Andaman Archipelago, Indian Ocean	 India
South Brother	East River,  New York	 United States
South Brother	Chagos Archipelago, Indian Ocean	 United Kingdom
South Brother	Atlantic Ocean,  Connecticut	 United States
South Brother	Seven Brothers, Bab-el-Mandeb	 Djibouti
South Hammocks	Assawoman Bay,  Maryland	 United States
South Havre	 Shetland Islands	 Scotland
South Isle of Gletness	 Shetland Islands	 Scotland
South Limestone	Georgian Bay  Ontario	 Canada
South Long		
South Manitou	Lake Michigan,  Michigan	 United States
South Marsh	Chesapeake Bay,  Maryland	 United States
South Monomoy	Cape Cod,  Massachusetts	 United States
South Padre	 Texas	 United States
South Ronaldsay	The South Isles,  Orkney Islands	 Scotland
South Uist	Outer Hebrides	 Scotland
South Watcher	Georgian Bay,  Ontario	 Canada
Southampton	 Nunavut	 Canada
Southwest Cay	Spratley Islands	Disputed between:
 China,
 Republic of China,
 Vietnam,
 Brunei,
 Philippines, and
 Malaysia
Spectacle	Boston Harbor,  Massachusetts	 United States
Speedwell	 Falkland Islands	 United Kingdom
Spencer	Susquehanna River,  Maryland	 United States
Spencer	Susquehanna River,  Maryland	 United States
Spencer's	 Nova Scotia	 Canada
Sponge Bar	Willamette River,  Oregon	 United States
Spriggs	Blackwater River,  Maryland	 United States
Spring	Holland Straits,  Maryland	 United States
Spesutie	Chesapeake Bay,  Maryland	 United States
Spetses	Saronic Islands	 Greece
Spieden	San Juan Islands,  Washington	 United States
Spiekeroog	East Frisian Islands	 Germany
Spirit	Maligne Lake,  Alberta	 Canada
Spitsbergen	Svalbard	 Norway
Sport-sziget	Danube River	 Hungary
Split	Belcher Islands, Hudson Bay,  Nunavut	 Canada
Spratly	Spratley Islands	Disputed between:
 China,
 Republic of China,
 Vietnam,
 Brunei,
 Philippines, and
 Malaysia
Sprogø	Great Belt	 Denmark
Spry	Chesapeake Bay,  Maryland	 United States
Square	 Newfoundland and Labrador	 Canada
Srednij	Sedov Archipelago of Severnaya Zemlya, Krasnoyarsk Krai	 Russia
Sri Lanka		 Sri Lanka
Ssese	Lake Victoria	 Uganda
Staats	 Falkland Islands	 United Kingdom
